measurement,one_way_delay_us
1398,0.036631
1399,0.036773
1400,0.035920
1401,0.034904
1402,0.034003
1403,0.033121
1404,0.032886
1405,0.032000
1406,0.031121
1407,0.030253
1408,0.029415
1409,0.028585
1410,0.029315
1411,0.028295
1412,0.027425
1413,0.026511
1414,0.025609
1415,0.024757
1416,0.023876
1417,0.024436
1418,0.023615
1419,0.022734
1420,0.021861
1421,0.020981
1422,0.020122
1423,0.019286
1424,0.020095
1425,0.019263
1426,0.018401
1427,0.017520
1428,0.016712
1429,0.015862
1430,0.016272
1431,0.015414
1432,0.014548
1433,0.014711
1434,0.013836
1435,0.012952
1436,0.012103
1437,0.011209
1438,0.011314
1439,0.010443
1440,0.009562
1441,0.008689
1442,0.007824
1443,0.007918
1444,0.007027
1445,0.006138
1446,0.005315
1447,0.004442
1448,0.004642
1449,0.003833
1450,0.003034
1451,0.002157
1452,0.002227
1453,0.001372
1454,0.000478
1455,0.000405
1456,0.001247
1457,0.000759
1458,0.001602
1459,0.002486
1460,0.002397
1461,0.001114
1462,0.000274
1463,0.039783
1464,0.039094
1465,0.038435
1466,0.037563
1467,0.036666
1468,0.035781
1469,0.036730
1470,0.035923
1471,0.035081
1472,0.034212
1473,0.033321
1474,0.032454
1475,0.033008
1476,0.032150
1477,0.031264
1478,0.030414
1479,0.029518
1480,0.028652
1481,0.027757
1482,0.026850
1483,0.027602
1484,0.026759
1485,0.025873
1486,0.025014
1487,0.024136
1488,0.023296
1489,0.023792
1490,0.023003
1491,0.022160
1492,0.021322
1493,0.020436
1494,0.019574
1495,0.018681
1496,0.017797
1497,0.018722
1498,0.017878
1499,0.017074
1500,0.016260
1501,0.016915
1502,0.016091
1503,0.015245
1504,0.014357
1505,0.013475
1506,0.012595
1507,0.011702
1508,0.012206
1509,0.011432
1510,0.010572
1511,0.009678
1512,0.008774
1513,0.007898
1514,0.007006
1515,0.008039
1516,0.007218
1517,0.006428
1518,0.005576
1519,0.005686
1520,0.004835
1521,0.003950
1522,0.003064
1523,0.002167
1524,0.001277
1525,0.001671
1526,0.000894
1527,0.000051
1528,0.000196
1529,0.000690
1530,0.001572
1531,0.002463
1532,0.003354
1533,0.003097
1534,0.003912
1535,0.004753
1536,0.004448
1537,0.005333
1538,0.006219
1539,0.007122
1540,0.008025
1541,0.008168
1542,0.009001
1543,0.009872
1544,0.010731
1545,0.011573
1546,0.011131
1547,0.011997
1548,0.135713
1549,0.136602
1550,0.136664
1551,0.137538
1552,0.138435
1553,0.139264
1554,0.140115
1555,0.139926
1556,0.140811
1557,0.141692
1558,0.142563
1559,0.143455
1560,0.143154
1561,0.143942
1562,0.144790
1563,0.144709
1564,0.145574
1565,0.146468
1566,0.147472
1567,0.148357
1568,0.149242
1569,0.149169
1570,0.149985
1571,0.150813
1572,0.151653
1573,0.151224
1574,0.152073
1575,0.152953
1576,0.153818
1577,0.154729
1578,0.155630
1579,0.156483
1580,0.157378
1581,0.156497
1582,0.157292
1583,0.158182
1584,0.159065
1585,0.159921
1586,0.160743
1587,0.160496
1588,0.161479
1589,0.162365
1590,0.163254
1591,0.163083
1592,0.163974
1593,0.164873
1594,0.165795
1595,0.166690
1596,0.166594
1597,0.167434
1598,0.168287
1599,0.169163
1600,0.168864
1601,0.169842
1602,0.170683
1603,0.171542
1604,0.171371
1605,0.171251
1606,0.172043
1607,0.171900
1608,0.172662
1609,0.172581
1610,0.172547
1611,0.171422
1612,0.172176
1613,0.171294
1614,0.172039
1615,0.171726
1616,0.172461
1617,0.172258
1618,0.173047
1619,0.171886
1620,0.172679
1621,0.172744
1622,0.172249
1623,0.171866
1624,0.172616
1625,0.170522
1626,0.171285
1627,0.172104
1628,0.172880
1629,0.172942
1630,0.169176
1631,0.170058
1632,0.170995
1633,0.171826
1634,0.172720
1635,0.172811
1636,0.171537
1637,0.172267
1638,0.172190
1639,0.173029
1640,0.167330
1641,0.168089
1642,0.168943
1643,0.169028
1644,0.169875
1645,0.170714
1646,0.171593
1647,0.167594
1648,0.168423
1649,0.169293
1650,0.170162
1651,0.171014
1652,0.171909
1653,0.172790
1654,0.172076
1655,0.171831
1656,0.171797
1657,0.172628
1658,0.172491
1659,0.171803
1660,0.172548
1661,0.172702
1662,0.172246
1663,0.171818
1664,0.172625
1665,0.172631
1666,0.170494
1667,0.171319
1668,0.172146
1669,0.172940
1670,0.173041
1671,0.172376
1672,0.172081
1673,0.172634
1674,0.172922
1675,0.172943
1676,0.172699
1677,0.172673
1678,0.167029
1679,0.167826
1680,0.168662
1681,0.169553
1682,0.169314
1683,0.170187
1684,0.171017
1685,0.170799
1686,0.171587
1687,0.172491
1688,0.172447
1689,0.171873
1690,0.172639
1691,0.172605
1692,0.172713
1693,0.171755
1694,0.172514
1695,0.172396
1696,0.172420
1697,0.171865
1698,0.170466
1699,0.171311
1700,0.172182
1701,0.172302
1702,0.172355
1703,0.171869
1704,0.171666
1705,0.170472
1706,0.171293
1707,0.172196
1708,0.172340
1709,0.172371
1710,0.171719
1711,0.172496
1712,0.171952
1713,0.172696
1714,0.171685
1715,0.170994
1716,0.171788
1717,0.172629
1718,0.172507
