measurement,one_way_delay_us
731,0.007806
732,0.008678
733,0.009575
734,0.010496
735,0.006296
736,0.007094
737,0.007966
738,0.008866
739,0.009005
740,0.010678
741,0.011572
742,0.012439
743,0.013306
744,0.012827
745,0.013608
746,0.012247
747,0.013076
748,0.013958
749,0.014834
750,0.002626
751,0.001870
752,0.000987
753,0.000085
754,0.000340
755,0.000539
756,0.001458
757,0.002365
758,0.001710
759,0.002541
760,0.003417
761,0.004274
762,0.005118
763,0.006009
764,0.010835
765,0.010043
766,0.009228
767,0.007440
768,0.006605
769,0.005758
770,0.006257
771,0.005369
772,0.004651
773,0.003802
774,0.002935
775,0.002063
776,0.001192
777,0.002174
778,0.001331
779,0.000585
780,0.000288
781,0.000096
782,0.000757
783,0.001637
784,0.002498
785,0.002394
786,0.003283
787,0.004158
788,0.005046
789,0.005916
790,0.005874
791,0.006720
792,0.007609
793,0.008457
794,0.009327
795,0.008929
796,0.009773
797,0.010660
798,0.011546
799,0.012412
800,0.013302
801,0.014360
802,0.015217
803,0.016104
804,0.015175
805,0.015981
806,0.016861
807,0.017737
808,0.018622
809,0.019501
810,0.019428
811,0.021217
812,0.022153
813,0.023047
814,0.023935
815,0.023640
816,0.020582
817,0.021371
818,0.022273
819,0.010543
820,0.011301
821,0.012135
822,0.012977
823,0.013845
824,0.013408
825,0.014318
826,0.015220
827,0.012558
828,0.013345
829,0.014245
830,0.015129
831,0.016021
832,0.014608
833,0.015434
834,0.016304
835,0.017141
836,0.018002
837,0.017618
838,0.018437
839,0.019282
840,0.020161
841,0.020132
842,0.021027
843,0.021916
844,0.022776
845,0.023646
846,0.023353
847,0.024062
848,0.011944
849,0.012737
850,0.013586
851,0.014465
852,0.015364
853,0.015090
854,0.015930
855,0.016795
856,0.017666
857,0.017380
858,0.019034
859,0.019946
860,0.020830
861,0.003424
862,0.004218
863,0.005111
864,0.006077
865,0.005941
866,0.006803
867,0.007748
868,0.008655
869,0.008418
870,0.009407
871,0.010299
872,0.011158
873,0.012068
874,0.011913
875,0.005488
876,0.006303
877,0.007144
878,0.007992
879,0.008850
880,0.009713
881,0.008987
882,0.009790
883,0.010509
884,0.011362
885,0.012210
886,0.011609
887,0.012449
888,0.013289
889,0.014120
890,0.014878
891,0.015743
892,0.015017
893,0.011520
894,0.012317
895,0.013142
896,0.013979
897,0.013684
898,0.014491
899,0.015322
900,0.015051
901,0.016082
902,0.016924
903,0.018649
904,0.018709
905,0.019475
906,0.020322
907,0.021187
908,0.021987
909,0.021914
910,0.023364
911,0.024228
912,0.025093
913,0.025931
914,0.025723
915,0.026572
916,0.027435
917,0.028253
918,0.028141
919,0.029006
920,0.019348
921,0.020190
922,0.021068
923,0.021940
924,0.022816
925,0.023689
926,0.024575
927,0.025463
928,0.024424
929,0.025225
930,0.023336
931,0.024071
932,0.024921
933,0.024660
934,0.025528
935,0.026398
936,0.027312
937,0.028201
938,0.028012
939,0.028876
940,0.029759
941,0.030653
942,0.030733
943,0.031593
944,0.032469
945,0.033347
946,0.034253
947,0.035030
948,0.029544
949,0.030341
950,0.031190
951,0.032104
952,0.027267
953,0.028031
954,0.028874
955,0.028626
956,0.029502
957,0.030542
958,0.031438
959,0.032329
960,0.032032
961,0.032906
962,0.033802
963,0.034722
964,0.035623
965,0.035654
966,0.036480
967,0.037371
968,0.038258
969,0.038060
970,0.030877
971,0.031706
972,0.032548
973,0.032568
974,0.033437
975,0.034266
976,0.035130
977,0.035988
978,0.036874
979,0.037740
980,0.038624
981,0.037935
982,0.038801
983,0.039668
984,0.040492
985,0.040348
986,0.041202
987,0.042045
988,0.042914
989,0.043776
990,0.043435
991,0.044296
992,0.045166
993,0.046033
994,0.045839
995,0.046706
996,0.047600
997,0.048543
998,0.041163
999,0.041888
1000,0.042727
1001,0.043603
1002,0.045374
1003,0.046257
1004,0.047144
1005,0.048029
1006,0.047079
1007,0.047898
1008,0.048775
1009,0.050090
