measurement,one_way_delay_us
604,0.191888
605,0.191985
606,0.192838
607,0.189151
608,0.189914
609,0.190767
610,0.191669
611,0.191405
612,0.192254
613,0.193058
614,0.192582
615,0.193407
616,0.194202
617,0.194952
618,0.195834
619,0.196725
620,0.197610
621,0.196934
622,0.197716
623,0.198521
624,0.199343
625,0.200155
626,0.199082
627,0.199777
628,0.201047
629,0.201960
630,0.201693
631,0.202372
632,0.203202
633,0.202889
634,0.203755
635,0.204603
636,0.205487
637,0.195781
638,0.196386
639,0.197183
640,0.197985
641,0.197352
642,0.198214
643,0.199020
644,0.199893
645,0.200798
646,0.192863
647,0.193642
648,0.194507
649,0.195448
650,0.196415
651,0.197306
652,0.196674
653,0.197433
654,0.198243
655,0.199089
656,0.199947
657,0.200781
658,0.200117
659,0.200959
660,0.201725
661,0.202370
662,0.203168
663,0.202231
664,0.189098
665,0.189935
666,0.190761
667,0.190808
668,0.191693
669,0.192539
670,0.193361
671,0.194171
672,0.193765
673,0.194643
674,0.195475
675,0.195199
676,0.196121
677,0.197035
678,0.197941
679,0.198776
680,0.198710
681,0.199528
682,0.200367
683,0.201129
684,0.200261
685,0.201043
686,0.201880
687,0.197511
688,0.198306
689,0.186353
690,0.187177
691,0.188019
692,0.188956
693,0.188751
694,0.189508
695,0.190356
696,0.189894
697,0.190700
698,0.191506
699,0.192399
700,0.193309
701,0.192998
702,0.193779
703,0.194597
704,0.195476
705,0.195219
706,0.196158
707,0.197050
708,0.197940
709,0.197773
710,0.198617
711,0.199592
712,0.200402
713,0.200249
714,0.190812
715,0.191704
716,0.192523
717,0.193400
718,0.192472
719,0.193324
720,0.191352
721,0.192169
722,0.193009
723,0.193108
724,0.193997
725,0.194136
726,0.194987
727,0.195885
728,0.196774
729,0.197582
730,0.197425
731,0.198322
732,0.194272
733,0.195073
734,0.195923
735,0.196766
736,0.197623
737,0.198525
738,0.199408
739,0.200310
740,0.186630
741,0.187298
742,0.188141
743,0.189011
744,0.189881
745,0.189162
746,0.189941
747,0.190500
748,0.191387
749,0.192252
750,0.191959
751,0.192760
752,0.193555
753,0.193270
754,0.194153
755,0.195103
756,0.195974
757,0.195761
758,0.196536
759,0.197078
760,0.196850
761,0.197729
762,0.198625
763,0.199506
764,0.199313
765,0.200042
766,0.200834
767,0.200589
768,0.201460
769,0.202359
770,0.203231
771,0.204124
772,0.203815
773,0.204479
774,0.186762
775,0.187555
776,0.188395
777,0.189239
778,0.190134
779,0.191049
780,0.191995
781,0.190970
782,0.191658
783,0.192435
784,0.193350
785,0.194259
786,0.193778
787,0.194724
788,0.195622
789,0.196424
790,0.187519
791,0.188353
792,0.189234
793,0.190125
794,0.190117
795,0.190894
796,0.191714
797,0.192533
798,0.191859
799,0.192537
800,0.193347
801,0.194418
802,0.187475
803,0.188266
804,0.189092
805,0.189965
806,0.190870
807,0.191785
808,0.190829
809,0.191329
810,0.192352
811,0.193495
812,0.193115
813,0.193992
814,0.194925
815,0.194573
816,0.195370
817,0.196188
818,0.196312
819,0.197093
820,0.197964
821,0.198867
822,0.198625
823,0.199508
824,0.200377
825,0.201273
826,0.200982
827,0.201839
828,0.202742
829,0.203616
830,0.203360
831,0.200314
832,0.201149
833,0.202062
834,0.202909
835,0.203756
836,0.195824
837,0.196555
838,0.197356
839,0.198215
840,0.190276
841,0.191105
842,0.191954
843,0.192806
844,0.193654
845,0.194525
846,0.195425
847,0.191259
848,0.192048
849,0.192922
850,0.193794
851,0.193452
852,0.194273
853,0.195076
854,0.194658
855,0.195527
856,0.196413
857,0.197325
858,0.197129
859,0.197877
860,0.198638
861,0.198382
862,0.199278
863,0.185282
864,0.186068
865,0.186890
866,0.187748
867,0.188595
868,0.189456
869,0.190343
870,0.189151
871,0.189958
872,0.190807
873,0.191707
874,0.191514
875,0.192432
876,0.193339
877,0.194265
878,0.195168
879,0.196065
880,0.196956
881,0.197842
882,0.196835
883,0.197537
884,0.198390
885,0.199126
886,0.200018
887,0.200917
888,0.200336
889,0.201125
890,0.198147
891,0.199039
892,0.199917
893,0.200812
894,0.200437
895,0.201254
896,0.202060
897,0.201696
898,0.202534
899,0.203433
900,0.204355
901,0.200412
902,0.201251
903,0.202094
904,0.202973
905,0.202620
906,0.203416
907,0.204201
908,0.187977
909,0.188783
910,0.189725
911,0.190700
912,0.191607
913,0.191295
914,0.192065
915,0.191617
916,0.192473
917,0.193375
918,0.194785
919,0.195665
920,0.196567
921,0.197473
922,0.198348
923,0.199242
924,0.199102
925,0.190399
926,0.191190
927,0.192031
928,0.192858
929,0.193743
930,0.192046
931,0.192897
932,0.192423
933,0.193287
934,0.194140
935,0.195005
936,0.195958
937,0.196844
938,0.197736
939,0.198631
940,0.197072
941,0.197691
942,0.198569
943,0.199448
944,0.200341
945,0.201251
946,0.201036
947,0.201857
948,0.198637
949,0.199485
950,0.194296
951,0.195108
952,0.195999
953,0.187553
954,0.188809
955,0.189691
956,0.190609
957,0.191485
958,0.192382
959,0.193257
960,0.194182
961,0.192849
962,0.193569
963,0.194445
964,0.193273
965,0.194084
966,0.192244
967,0.193068
968,0.193957
969,0.194898
970,0.195824
971,0.181027
972,0.181834
973,0.182691
974,0.183541
975,0.183180
976,0.183992
977,0.184818
978,0.184473
979,0.185360
980,0.186254
981,0.187153
982,0.186877
983,0.187660
984,0.188486
985,0.189337
986,0.189198
987,0.190093
988,0.190993
989,0.191877
990,0.192790
991,0.192614
992,0.193410
993,0.194249
994,0.194037
995,0.194865
996,0.195714
997,0.196568
998,0.196438
999,0.197351
1000,0.195775
1001,0.196721
1002,0.194833
1003,0.195602
1004,0.196464
1005,0.197306
1006,0.196960
1007,0.197766
1008,0.198638
1009,0.198324
1010,0.199208
1011,0.200120
1012,0.201035
1013,0.200874
1014,0.201792
1015,0.202652
1016,0.202436
1017,0.203367
1018,0.185829
1019,0.186656
1020,0.187543
1021,0.188413
1022,0.189261
1023,0.188850
1024,0.189624
1025,0.190410
1026,0.191106
1027,0.191976
1028,0.192822
1029,0.191981
1030,0.192767
1031,0.193631
1032,0.194387
1033,0.195278
1034,0.194589
1035,0.195400
1036,0.196259
1037,0.197141
1038,0.198011
1039,0.198917
1040,0.197283
1041,0.198161
1042,0.195344
1043,0.196123
1044,0.197074
1045,0.198013
1046,0.198908
1047,0.199848
1048,0.200774
1049,0.200215
1050,0.201066
1051,0.201755
1052,0.202560
1053,0.203416
1054,0.204309
1055,0.203371
1056,0.204057
1057,0.204932
1058,0.205793
1059,0.206690
1060,0.206464
1061,0.207360
1062,0.207201
1063,0.208136
1064,0.209031
1065,0.209902
1066,0.210858
1067,0.211752
1068,0.211728
1069,0.195053
1070,0.195864
1071,0.196760
1072,0.197677
1073,0.198586
1074,0.193895
1075,0.194795
1076,0.195652
1077,0.196563
1078,0.197459
1079,0.198371
1080,0.199291
1081,0.200254
1082,0.199267
1083,0.193898
1084,0.194710
1085,0.195567
1086,0.196429
1087,0.197329
1088,0.198339
1089,0.199200
1090,0.198062
1091,0.198822
1092,0.199665
1093,0.200530
1094,0.200316
1095,0.201187
1096,0.202055
1097,0.189110
1098,0.189389
1099,0.190221
1100,0.191068
1101,0.187561
1102,0.188388
1103,0.189268
1104,0.190179
1105,0.191083
1106,0.192003
1107,0.192900
1108,0.193818
1109,0.192944
1110,0.193821
1111,0.195799
1112,0.196670
1113,0.197636
1114,0.196990
1115,0.197853
1116,0.198585
1117,0.199445
1118,0.200289
1119,0.199644
1120,0.200486
1121,0.200009
1122,0.200869
1123,0.201746
1124,0.190844
1125,0.191614
1126,0.192460
1127,0.193347
1128,0.194194
1129,0.193787
1130,0.194559
1131,0.195389
1132,0.196241
1133,0.197059
1134,0.196284
1135,0.197081
1136,0.197948
1137,0.197270
1138,0.198111
1139,0.196723
1140,0.197369
1141,0.198136
1142,0.196982
1143,0.197851
1144,0.198689
1145,0.199520
1146,0.197473
1147,0.198264
1148,0.193632
1149,0.194411
1150,0.195301
1151,0.196159
1152,0.195747
1153,0.196586
1154,0.197476
1155,0.197165
1156,0.198007
1157,0.198832
1158,0.199707
1159,0.199560
1160,0.200367
1161,0.201218
1162,0.192196
1163,0.193046
1164,0.193898
1165,0.194774
1166,0.195633
1167,0.196495
1168,0.196050
1169,0.196790
1170,0.197617
1171,0.198462
1172,0.199313
1173,0.190077
1174,0.190886
1175,0.191755
1176,0.192626
1177,0.193492
1178,0.193044
1179,0.193876
1180,0.194730
1181,0.194545
1182,0.195324
1183,0.196217
1184,0.197058
1185,0.196732
1186,0.197564
1187,0.198425
1188,0.198264
1189,0.199094
1190,0.200036
1191,0.200911
1192,0.200616
1193,0.201511
1194,0.202391
1195,0.203253
1196,0.203325
1197,0.204134
1198,0.204880
1199,0.205735
1200,0.206610
1201,0.206320
1202,0.207171
1203,0.208048
1204,0.208940
1205,0.189065
1206,0.189840
1207,0.190639
1208,0.192091
1209,0.193772
1210,0.185809
1211,0.187133
1212,0.187987
1213,0.188925
1214,0.189852
1215,0.189064
1216,0.189863
1217,0.190723
1218,0.191582
1219,0.192468
1220,0.190737
1221,0.191604
1222,0.192407
1223,0.190771
1224,0.191614
1225,0.192515
1226,0.193387
1227,0.194248
1228,0.193990
1229,0.194850
1230,0.195780
1231,0.196605
1232,0.197499
1233,0.199278
1234,0.200089
1235,0.199343
1236,0.200142
1237,0.201013
1238,0.200697
1239,0.201516
1240,0.196980
1241,0.197627
1242,0.198538
1243,0.193743
1244,0.194613
1245,0.195488
1246,0.196396
1247,0.197270
1248,0.198161
1249,0.186909
1250,0.187749
1251,0.188817
1252,0.189710
1253,0.189356
1254,0.190207
1255,0.191145
1256,0.190835
1257,0.191701
1258,0.192609
1259,0.193471
1260,0.193462
1261,0.190451
1262,0.191334
1263,0.192268
1264,0.193230
1265,0.192992
1266,0.193883
1267,0.194759
1268,0.195616
1269,0.195439
1270,0.196262
1271,0.197146
1272,0.197998
1273,0.198099
1274,0.197659
1275,0.198480
1276,0.199360
1277,0.200255
1278,0.201132
1279,0.190158
1280,0.190990
1281,0.191856
1282,0.192751
1283,0.192806
1284,0.193670
1285,0.194517
1286,0.191141
1287,0.192048
1288,0.192928
1289,0.193829
1290,0.194686
1291,0.194408
1292,0.195265
1293,0.196160
1294,0.197057
1295,0.196553
1296,0.197485
1297,0.198395
1298,0.199316
1299,0.200190
1300,0.201094
1301,0.202208
1302,0.203102
1303,0.202415
1304,0.203290
1305,0.204718
1306,0.205569
1307,0.206469
1308,0.207334
1309,0.207803
1310,0.208723
1311,0.209556
1312,0.210452
1313,0.210249
1314,0.211142
1315,0.194844
1316,0.195651
1317,0.196494
1318,0.197347
1319,0.198259
1320,0.198250
1321,0.198933
1322,0.199754
1323,0.200603
1324,0.201470
1325,0.202370
1326,0.203252
1327,0.204157
1328,0.202948
1329,0.203711
1330,0.184596
1331,0.185349
1332,0.186199
1333,0.187032
1334,0.187900
1335,0.188779
1336,0.189700
1337,0.188846
1338,0.189669
1339,0.190472
1340,0.191323
1341,0.192206
1342,0.191654
1343,0.192552
1344,0.193448
1345,0.194368
1346,0.195279
1347,0.196198
1348,0.195784
1349,0.196544
1350,0.197377
1351,0.198218
1352,0.197967
1353,0.198845
1354,0.199756
1355,0.200687
1356,0.201593
1357,0.201437
1358,0.202228
1359,0.202885
1360,0.184150
1361,0.184923
1362,0.185731
1363,0.186605
1364,0.187477
1365,0.188398
1366,0.188011
1367,0.188842
1368,0.189728
1369,0.189300
1370,0.190208
1371,0.191120
1372,0.192015
1373,0.192924
1374,0.193866
1375,0.183901
1376,0.185621
1377,0.186522
1378,0.187385
1379,0.188265
1380,0.189133
1381,0.189998
1382,0.188684
1383,0.189448
1384,0.190270
1385,0.190021
1386,0.190898
1387,0.188011
1388,0.188807
1389,0.189661
1390,0.190524
1391,0.191404
1392,0.192293
1393,0.193160
1394,0.194720
1395,0.193434
1396,0.194223
1397,0.195113
1398,0.194794
1399,0.195686
1400,0.196555
1401,0.194130
1402,0.194978
1403,0.195868
1404,0.196747
1405,0.197629
1406,0.198523
1407,0.199418
1408,0.200314
1409,0.186122
1410,0.186979
1411,0.187915
1412,0.188779
1413,0.189685
1414,0.189290
1415,0.190074
1416,0.189731
1417,0.190590
1418,0.191452
1419,0.192391
1420,0.193302
1421,0.193210
1422,0.194088
1423,0.184765
1424,0.185532
1425,0.186350
1426,0.187172
1427,0.188064
1428,0.187522
1429,0.188305
1430,0.188906
1431,0.189764
1432,0.190613
1433,0.189558
1434,0.190378
1435,0.191205
1436,0.192080
1437,0.192946
1438,0.192593
1439,0.193413
1440,0.194247
1441,0.193599
1442,0.194421
1443,0.195064
1444,0.195935
1445,0.196824
1446,0.197712
1447,0.196630
1448,0.197512
1449,0.198413
1450,0.199319
1451,0.200192
1452,0.201093
1453,0.200449
1454,0.201158
1455,0.201974
1456,0.202763
1457,0.203656
1458,0.202541
1459,0.203252
