measurement,one_way_delay_us
1288,0.172925
1289,0.171817
1290,0.172561
1291,0.172658
1292,0.172686
1293,0.171759
1294,0.172534
1295,0.172492
1296,0.172546
1297,0.171894
1298,0.172683
1299,0.172766
1300,0.172147
1301,0.171845
1302,0.172538
1303,0.172543
1304,0.173001
1305,0.171848
1306,0.172629
1307,0.172796
1308,0.172345
1309,0.171861
1310,0.172631
1311,0.171889
1312,0.172544
1313,0.170525
1314,0.171166
1315,0.172029
1316,0.172860
1317,0.172246
1318,0.171802
1319,0.172550
1320,0.172425
1321,0.172296
1322,0.171885
1323,0.172644
1324,0.172563
1325,0.172974
1326,0.171829
1327,0.172564
1328,0.172708
1329,0.172677
1330,0.171765
1331,0.172555
1332,0.172529
1333,0.172479
1334,0.171877
1335,0.172607
1336,0.172716
1337,0.172123
1338,0.171819
1339,0.172627
1340,0.172635
1341,0.172592
1342,0.171743
1343,0.172544
1344,0.172539
1345,0.172465
1346,0.171893
1347,0.172632
1348,0.172715
1349,0.172099
1350,0.171857
1351,0.172670
1352,0.172664
1353,0.172665
1354,0.171804
1355,0.172580
1356,0.172544
1357,0.172991
1358,0.171830
1359,0.172619
1360,0.172775
1361,0.172880
1362,0.171879
1363,0.172630
1364,0.172513
1365,0.172472
1366,0.171885
1367,0.172625
1368,0.172710
1369,0.172238
1370,0.171856
1371,0.172656
1372,0.172488
1373,0.172462
1374,0.171895
1375,0.172652
1376,0.172668
1377,0.172168
1378,0.171829
1379,0.172613
1380,0.172431
1381,0.172329
1382,0.171882
1383,0.172650
1384,0.172628
1385,0.172714
1386,0.171767
1387,0.172492
1388,0.172380
1389,0.172248
1390,0.171846
1391,0.172589
1392,0.172484
1393,0.172882
1394,0.171820
1395,0.172508
1396,0.172581
1397,0.172947
1398,0.171842
1399,0.172515
1400,0.172582
1401,0.172735
1402,0.171832
1403,0.172550
1404,0.172466
1405,0.172444
1406,0.171878
1407,0.172613
1408,0.172619
1409,0.172494
1410,0.170753
1411,0.172078
1412,0.172754
1413,0.172664
1414,0.170908
1415,0.171641
1416,0.172560
1417,0.173012
1418,0.172139
1419,0.171774
1420,0.172584
1421,0.172559
1422,0.172997
1423,0.171792
1424,0.172572
1425,0.172707
1426,0.172787
1427,0.171783
1428,0.172566
1429,0.172549
1430,0.172983
1431,0.171783
1432,0.172583
1433,0.172723
1434,0.172737
1435,0.171789
1436,0.172539
1437,0.172525
1438,0.172956
1439,0.171841
1440,0.172619
1441,0.172740
1442,0.172164
1443,0.171817
1444,0.171694
1445,0.172487
1446,0.172931
1447,0.171902
1448,0.172607
1449,0.172730
1450,0.172216
1451,0.171895
1452,0.172664
1453,0.172594
1454,0.172974
1455,0.171828
1456,0.172606
1457,0.172719
1458,0.172730
1459,0.171819
1460,0.172568
1461,0.172506
1462,0.172923
1463,0.171838
1464,0.172635
1465,0.172721
1466,0.172702
1467,0.171750
1468,0.172529
1469,0.172698
1470,0.172778
1471,0.171795
1472,0.172587
1473,0.172517
1474,0.172977
1475,0.171803
1476,0.172573
1477,0.172713
1478,0.172720
1479,0.171785
1480,0.172523
1481,0.172516
1482,0.173017
1483,0.171368
1484,0.172675
1485,0.172818
1486,0.172301
1487,0.171889
1488,0.172541
1489,0.172480
1490,0.172830
1491,0.171818
1492,0.172533
1493,0.172641
1494,0.172042
1495,0.171836
1496,0.172647
1497,0.172612
1498,0.172594
1499,0.171895
1500,0.171545
1501,0.172404
1502,0.172783
1503,0.171898
1504,0.172674
1505,0.172655
1506,0.172703
1507,0.171839
1508,0.172610
1509,0.172512
1510,0.172885
1511,0.171593
1512,0.172450
1513,0.171133
1514,0.171864
1515,0.171579
1516,0.171045
1517,0.171809
1518,0.172695
1519,0.172648
1520,0.172443
1521,0.171883
1522,0.172624
1523,0.172660
1524,0.172121
1525,0.171856
1526,0.172662
1527,0.172997
1528,0.172626
1529,0.171916
1530,0.171862
1531,0.172676
1532,0.172596
1533,0.171819
1534,0.172579
1535,0.172737
1536,0.172205
1537,0.171812
1538,0.172620
1539,0.172526
1540,0.172411
1541,0.171891
1542,0.172618
1543,0.172689
1544,0.172200
1545,0.171900
1546,0.172695
1547,0.172541
1548,0.172991
1549,0.171871
1550,0.172653
1551,0.172759
1552,0.172280
1553,0.171893
1554,0.172710
1555,0.172643
1556,0.172608
1557,0.171812
1558,0.172579
1559,0.172497
1560,0.172977
1561,0.171858
1562,0.172604
1563,0.172735
1564,0.172254
1565,0.171876
1566,0.172660
1567,0.172560
1568,0.172504
1569,0.171775
1570,0.172486
1571,0.172368
1572,0.172299
1573,0.171887
1574,0.171770
1575,0.172604
1576,0.172562
1577,0.171885
1578,0.172640
1579,0.172721
1580,0.172170
1581,0.171841
1582,0.172691
1583,0.172638
1584,0.172664
1585,0.171785
1586,0.172575
1587,0.172634
1588,0.172583
1589,0.171778
1590,0.172590
1591,0.172526
1592,0.172375
1593,0.171896
1594,0.171867
1595,0.172707
1596,0.172590
1597,0.171894
1598,0.172600
1599,0.172713
1600,0.172199
1601,0.171856
1602,0.171668
1603,0.172484
1604,0.172933
1605,0.171894
1606,0.172640
1607,0.172684
1608,0.172198
1609,0.171752
1610,0.172544
1611,0.172807
1612,0.172428
1613,0.171626
1614,0.172374
1615,0.171318
1616,0.171710
1617,0.171844
1618,0.172646
1619,0.172554
1620,0.173022
1621,0.171890
1622,0.172638
1623,0.172695
1624,0.172163
1625,0.170967
1626,0.172592
1627,0.172654
1628,0.172607
1629,0.171822
1630,0.172584
1631,0.172491
1632,0.172883
1633,0.171866
1634,0.172621
1635,0.172710
1636,0.172775
1637,0.171810
1638,0.172570
1639,0.172511
1640,0.172927
1641,0.171865
1642,0.172628
1643,0.172964
1644,0.172988
1645,0.171872
1646,0.172570
1647,0.172635
1648,0.172160
1649,0.171801
1650,0.172623
1651,0.172597
1652,0.172024
1653,0.171814
1654,0.172593
1655,0.173006
1656,0.172657
1657,0.171825
1658,0.172574
1659,0.172731
1660,0.172120
1661,0.171819
1662,0.172518
1663,0.172606
1664,0.172637
1665,0.171788
1666,0.172561
1667,0.172452
1668,0.172933
1669,0.171836
1670,0.172605
1671,0.172696
1672,0.172599
1673,0.171828
1674,0.172578
1675,0.172430
1676,0.172873
1677,0.171860
1678,0.172617
1679,0.172737
1680,0.172124
1681,0.171893
1682,0.171836
1683,0.172628
1684,0.172993
1685,0.171856
1686,0.172522
1687,0.172633
1688,0.172569
1689,0.171765
1690,0.172506
1691,0.172514
1692,0.172932
1693,0.171835
1694,0.172581
1695,0.172683
1696,0.172717
1697,0.171787
1698,0.172537
1699,0.172568
1700,0.172972
1701,0.171909
1702,0.172691
1703,0.172814
1704,0.172295
1705,0.171910
1706,0.172632
1707,0.172618
1708,0.173008
1709,0.171537
1710,0.172533
1711,0.172096
1712,0.172880
1713,0.171780
1714,0.171118
1715,0.171755
1716,0.172645
1717,0.171932
1718,0.172659
1719,0.172639
1720,0.173000
1721,0.171825
1722,0.172598
1723,0.172701
1724,0.172751
1725,0.171739
1726,0.172571
1727,0.172552
1728,0.172531
1729,0.171779
1730,0.172583
1731,0.172546
1732,0.173042
1733,0.171801
1734,0.172637
1735,0.172789
1736,0.172289
1737,0.171856
1738,0.172675
1739,0.172639
1740,0.172913
1741,0.171806
1742,0.172621
1743,0.172794
1744,0.172240
1745,0.171832
1746,0.172630
1747,0.172581
1748,0.173031
1749,0.171867
1750,0.172686
1751,0.172869
1752,0.172403
1753,0.171867
1754,0.172638
1755,0.172628
1756,0.172691
1757,0.171782
1758,0.171599
1759,0.172462
1760,0.172938
1761,0.171880
1762,0.172630
1763,0.172716
1764,0.172221
1765,0.171898
1766,0.172695
1767,0.172604
1768,0.172687
1769,0.171806
1770,0.172617
1771,0.172594
1772,0.172683
1773,0.171795
1774,0.172568
1775,0.172990
1776,0.172886
1777,0.171845
1778,0.172592
1779,0.172663
1780,0.172709
1781,0.171788
1782,0.172612
1783,0.172606
1784,0.172707
1785,0.171791
1786,0.172545
1787,0.172572
1788,0.172567
1789,0.171794
1790,0.171678
1791,0.172566
1792,0.172435
1793,0.171913
1794,0.172693
1795,0.172763
1796,0.172264
1797,0.171876
1798,0.172701
1799,0.172619
1800,0.172699
1801,0.171820
1802,0.172540
1803,0.172563
1804,0.172971
1805,0.171838
1806,0.172574
1807,0.172683
1808,0.172683
1809,0.171649
1810,0.172407
1811,0.172663
1812,0.172808
1813,0.171298
1814,0.171849
1815,0.172684
1816,0.172288
1817,0.171335
1818,0.172171
1819,0.173027
1820,0.172953
1821,0.171851
1822,0.172680
1823,0.172624
1824,0.172602
1825,0.171780
1826,0.171615
1827,0.172461
1828,0.172894
1829,0.171907
1830,0.171846
1831,0.172657
1832,0.172568
1833,0.171892
1834,0.172603
1835,0.172678
1836,0.172747
1837,0.171838
1838,0.172664
1839,0.172609
1840,0.172684
1841,0.171831
1842,0.172640
1843,0.172537
1844,0.173013
1845,0.171855
1846,0.172659
1847,0.172735
1848,0.172258
1849,0.171924
1850,0.172704
1851,0.172594
1852,0.172557
1853,0.171294
1854,0.172647
1855,0.172804
1856,0.172176
1857,0.171772
1858,0.172561
1859,0.172428
1860,0.172379
1861,0.171832
1862,0.172567
1863,0.172634
1864,0.172583
1865,0.171824
1866,0.172589
1867,0.172458
1868,0.172395
1869,0.171861
