measurement,one_way_delay_us
920,-0.846022
921,-0.845685
922,-0.846110
923,-0.845568
924,-0.846220
925,-0.845997
926,-0.845935
927,-0.845762
928,-0.846242
929,-0.845600
930,-0.845897
931,-0.845309
932,-0.845760
933,-0.845670
934,-0.845937
935,-0.845852
936,-0.846069
937,-0.845827
938,-0.845731
939,-0.846088
940,-0.845580
941,-0.845816
942,-0.845630
943,-0.845059
944,-0.845219
945,-0.846030
946,-0.845890
947,-0.845147
948,-0.845588
949,-0.845414
950,-0.845776
951,-0.845812
952,-0.845513
953,-0.845968
954,-0.846163
955,-0.845083
956,-0.843944
957,-0.844724
958,-0.845625
959,-0.845818
960,-0.843507
961,-0.844361
962,-0.845280
963,-0.845505
964,-0.845620
965,-0.845877
966,-0.845301
967,-0.845529
968,-0.845596
969,-0.846108
970,-0.845805
971,-0.846114
972,-0.845702
973,-0.845162
974,-0.841169
975,-0.841900
976,-0.842742
977,-0.842371
978,-0.843240
979,-0.844135
980,-0.844907
981,-0.844678
982,-0.844720
983,-0.844911
984,-0.844650
985,-0.845458
986,-0.845397
987,-0.845735
988,-0.845025
989,-0.844876
990,-0.845701
991,-0.846185
992,-0.844990
993,-0.845780
994,-0.845823
995,-0.845844
996,-0.844969
997,-0.845657
998,-0.845468
999,-0.845539
1000,-0.844808
1001,-0.845782
1002,-0.845733
1003,-0.846216
1004,-0.845002
1005,-0.845672
1006,-0.845854
1007,-0.845401
1008,-0.844947
1009,-0.844322
1010,-0.842803
1011,-0.843631
1012,-0.844995
1013,-0.844013
1014,-0.844742
1015,-0.845606
1016,-0.845155
1017,-0.845955
1018,-0.844991
1019,-0.845772
1020,-0.845657
1021,-0.845662
1022,-0.845088
1023,-0.845861
1024,-0.845128
1025,-0.843921
1026,-0.844680
1027,-0.845573
1028,-0.845724
1029,-0.846219
1030,-0.844979
1031,-0.845669
1032,-0.845806
1033,-0.845870
1034,-0.844956
1035,-0.845614
1036,-0.845127
1037,-0.843891
1038,-0.844659
1039,-0.845550
1040,-0.845713
1041,-0.846219
1042,-0.845041
1043,-0.845725
1044,-0.845142
1045,-0.843970
1046,-0.844745
1047,-0.845635
1048,-0.845808
1049,-0.845348
1050,-0.845026
1051,-0.844699
1052,-0.845859
1053,-0.845692
1054,-0.845055
1055,-0.845765
1056,-0.845713
1057,-0.846170
1058,-0.845001
1059,-0.845690
1060,-0.845828
1061,-0.845901
1062,-0.844946
1063,-0.845558
1064,-0.845424
1065,-0.845450
1066,-0.844954
1067,-0.845762
1068,-0.845745
1069,-0.845780
1070,-0.845110
1071,-0.844873
1072,-0.845673
1073,-0.846219
1074,-0.844971
1075,-0.845773
1076,-0.845731
1077,-0.846150
