measurement,one_way_delay_us
524,-0.845335
525,-0.846123
526,-0.846171
527,-0.845900
528,-0.846149
529,-0.845857
530,-0.845951
531,-0.845771
532,-0.846113
533,-0.845193
534,-0.845965
535,-0.845298
536,-0.846128
537,-0.846226
538,-0.846089
539,-0.846011
540,-0.845763
541,-0.845250
542,-0.845026
543,-0.845774
544,-0.845592
545,-0.846103
546,-0.845989
547,-0.845762
548,-0.846074
549,-0.846129
550,-0.845931
551,-0.845279
552,-0.846014
553,-0.845883
554,-0.845827
555,-0.845805
556,-0.845996
557,-0.845928
558,-0.845681
559,-0.846153
560,-0.845528
561,-0.845933
562,-0.845776
563,-0.845643
564,-0.845907
565,-0.845934
566,-0.845811
567,-0.845665
568,-0.846170
569,-0.846122
570,-0.845989
571,-0.845966
572,-0.845717
573,-0.845095
574,-0.845320
575,-0.846132
576,-0.845564
577,-0.845918
578,-0.846234
579,-0.846107
580,-0.846004
581,-0.845273
582,-0.846011
583,-0.845863
584,-0.845911
585,-0.845928
586,-0.845755
587,-0.845687
588,-0.846074
589,-0.845546
590,-0.845833
591,-0.845782
592,-0.845165
593,-0.845919
594,-0.845879
595,-0.845917
596,-0.845852
597,-0.845709
598,-0.845933
599,-0.845409
600,-0.845757
601,-0.845525
602,-0.845783
603,-0.845329
604,-0.845699
605,-0.845269
606,-0.846012
607,-0.845816
608,-0.845786
609,-0.846031
610,-0.845640
611,-0.845839
612,-0.844940
613,-0.845711
614,-0.845796
615,-0.844964
616,-0.845734
617,-0.845870
618,-0.845020
619,-0.845250
620,-0.845369
621,-0.846132
622,-0.845990
623,-0.845323
624,-0.846026
625,-0.845827
626,-0.845711
627,-0.845967
628,-0.845390
629,-0.846064
630,-0.845961
631,-0.845968
632,-0.846024
633,-0.845732
634,-0.846208
635,-0.845383
636,-0.846027
637,-0.845853
638,-0.845722
639,-0.845679
640,-0.845879
641,-0.845618
642,-0.846144
643,-0.845306
644,-0.846007
645,-0.845805
646,-0.845818
647,-0.846021
648,-0.845737
649,-0.846198
650,-0.845452
651,-0.846195
652,-0.845936
653,-0.845974
654,-0.845687
655,-0.846008
656,-0.845472
657,-0.846205
658,-0.846089
659,-0.845914
660,-0.845811
661,-0.845737
662,-0.845975
663,-0.845392
664,-0.846088
665,-0.846084
666,-0.846060
667,-0.845683
668,-0.845609
669,-0.845846
670,-0.846103
671,-0.846049
672,-0.846073
673,-0.845884
674,-0.845834
675,-0.845995
676,-0.845705
677,-0.846210
678,-0.845324
679,-0.846033
680,-0.845877
681,-0.845885
682,-0.846059
683,-0.845767
684,-0.846211
685,-0.845485
686,-0.846178
687,-0.845924
688,-0.845845
689,-0.845788
690,-0.846018
691,-0.845536
692,-0.846178
693,-0.846017
694,-0.845280
695,-0.845632
696,-0.845760
697,-0.845784
698,-0.845503
699,-0.846197
700,-0.846115
701,-0.846166
702,-0.845600
703,-0.845758
704,-0.845985
705,-0.846061
706,-0.845833
707,-0.845739
708,-0.845762
709,-0.846060
710,-0.845468
711,-0.845524
712,-0.845769
713,-0.844790
714,-0.845549
715,-0.845449
716,-0.845090
717,-0.845854
718,-0.846014
719,-0.845871
720,-0.845454
721,-0.846257
722,-0.846139
723,-0.846200
724,-0.846042
725,-0.845779
726,-0.845149
727,-0.845863
728,-0.845775
729,-0.845860
730,-0.845752
731,-0.846116
732,-0.845526
733,-0.845949
734,-0.845755
735,-0.845260
736,-0.846003
737,-0.845836
738,-0.845914
739,-0.846176
740,-0.846126
741,-0.846053
742,-0.845261
743,-0.846020
744,-0.845915
745,-0.846204
746,-0.845637
747,-0.845505
748,-0.845698
749,-0.845966
750,-0.846051
751,-0.845836
752,-0.845868
753,-0.845742
754,-0.845730
755,-0.845994
756,-0.845459
757,-0.846236
758,-0.846025
759,-0.845978
760,-0.845997
761,-0.846004
762,-0.845884
763,-0.845916
764,-0.845711
765,-0.846078
766,-0.845833
767,-0.845804
768,-0.846179
769,-0.845633
770,-0.845861
771,-0.845419
772,-0.846200
773,-0.846041
774,-0.846100
775,-0.846022
776,-0.845725
777,-0.845175
778,-0.845843
779,-0.845759
780,-0.845815
781,-0.845662
782,-0.846097
783,-0.845565
784,-0.845930
785,-0.845306
786,-0.846144
787,-0.846072
788,-0.846171
789,-0.846050
790,-0.845366
791,-0.846106
792,-0.845989
793,-0.845857
794,-0.845868
795,-0.845843
796,-0.845891
797,-0.845648
798,-0.846058
799,-0.845613
800,-0.845813
801,-0.845618
802,-0.845877
803,-0.845786
804,-0.845807
805,-0.846108
806,-0.845751
807,-0.846249
808,-0.845670
809,-0.846120
810,-0.845562
811,-0.845982
812,-0.845520
813,-0.844626
814,-0.845321
815,-0.846051
816,-0.845664
817,-0.846066
818,-0.845098
819,-0.845767
820,-0.846113
821,-0.845522
822,-0.845956
823,-0.846114
824,-0.846165
825,-0.846035
826,-0.845334
827,-0.846073
828,-0.845972
829,-0.845818
830,-0.845873
831,-0.845726
832,-0.845762
833,-0.845567
834,-0.846047
835,-0.845575
836,-0.846226
837,-0.846170
838,-0.846076
839,-0.846072
840,-0.846049
841,-0.845573
842,-0.846200
843,-0.845551
844,-0.845833
845,-0.845451
846,-0.845703
847,-0.846041
848,-0.846169
849,-0.846010
850,-0.845226
851,-0.846006
852,-0.846127
853,-0.845886
854,-0.846168
855,-0.845942
856,-0.845942
857,-0.845939
858,-0.846201
859,-0.846006
860,-0.845561
861,-0.846018
862,-0.845645
863,-0.845901
864,-0.845387
865,-0.845136
866,-0.846011
867,-0.845904
868,-0.845993
869,-0.846100
870,-0.845941
871,-0.845912
872,-0.845849
873,-0.845760
874,-0.846205
875,-0.845770
876,-0.845959
877,-0.845480
878,-0.845818
879,-0.845415
880,-0.845743
881,-0.845347
882,-0.845523
883,-0.845724
884,-0.846247
885,-0.845990
886,-0.845481
887,-0.846198
888,-0.846176
889,-0.845670
890,-0.845546
891,-0.845715
892,-0.846047
893,-0.845508
894,-0.845849
895,-0.845259
896,-0.846033
897,-0.845959
898,-0.846057
899,-0.846108
900,-0.845281
901,-0.846097
902,-0.846023
903,-0.846149
904,-0.846150
905,-0.845934
906,-0.845435
907,-0.845730
908,-0.845232
909,-0.845771
910,-0.845870
911,-0.845388
912,-0.846121
913,-0.845314
914,-0.846043
915,-0.845355
916,-0.845613
917,-0.845176
918,-0.845982
919,-0.846170
920,-0.845996
921,-0.845709
922,-0.846203
923,-0.845414
924,-0.846130
925,-0.845952
926,-0.845830
927,-0.845643
928,-0.845638
929,-0.845837
930,-0.845563
931,-0.846019
932,-0.845373
933,-0.846081
934,-0.845765
935,-0.845752
936,-0.845471
937,-0.845991
938,-0.845819
939,-0.845171
940,-0.845893
941,-0.845719
942,-0.845732
943,-0.846054
944,-0.845358
945,-0.846142
946,-0.846059
947,-0.846174
948,-0.845988
949,-0.845948
950,-0.845803
951,-0.846198
952,-0.845644
953,-0.845859
954,-0.845333
955,-0.845502
956,-0.845358
957,-0.846121
958,-0.845519
959,-0.846276
960,-0.846096
961,-0.845869
962,-0.845639
963,-0.846056
964,-0.845469
965,-0.845775
966,-0.845139
967,-0.845848
968,-0.845693
969,-0.845513
970,-0.845240
971,-0.846000
972,-0.845857
973,-0.845869
974,-0.846176
975,-0.845479
976,-0.846179
